customer_id,age_group,gender,country,customer_type,acquisition_channel,signup_date,product_category_preference,device_type,latent_business_profile,last_purchase_date,first_purchase_date,number_of_orders,total_spend,total_profit,net_revenue_after_returns,return_count,discounted_orders,total_discount_amount,average_order_value,days_since_last_purchase,customer_lifetime_value,return_rate,discount_dependency,repeat_purchase_flag,high_value_customer_flag,purchase_frequency,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_score,churn_risk_label
CUS-07332,35-44,Male,Spain,New,Google Search,2025-08-31,Shoes,Tablet,New Customers,2025-11-30,2025-09-22,6,516.02,177.6,444.44,1,6,75.6,86.00333333333333,32,516.02,0.16666666666666666,0.1277847266826679,1,0,17.817073170731707,32,6,516.02,5,4,4,544,Champions,13,Low risk
CUS-07333,18-24,Male,UK,Returning,Email,2024-05-12,Bags,Mobile,At Risk,2024-09-21,2024-05-26,2,193.81,79.0,193.81,0,2,22.810000000000002,96.905,467,193.81,0.0,0.10529960299141354,1,0,1.2195325542570952,467,2,193.81,1,2,2,122,Hibernating,67,High risk
CUS-07334,25-34,Male,Germany,Returning,Google Search,2024-03-19,Bags,Mobile,Champions,2025-10-05,2024-10-12,9,911.22,383.56,835.5799999999999,1,9,53.82,101.24666666666667,88,911.22,0.1111111111111111,0.05576970902760507,1,1,5.034073506891271,88,9,911.22,3,5,5,355,High-Value Customers,5,Low risk
CUS-07335,35-44,Female,France,New,Organic Search,2025-11-30,Accessories,Mobile,New Customers,2025-11-30,2025-11-30,2,90.85,46.83,90.85,0,2,6.99,45.425,32,90.85,0.0,0.071443172526574,1,0,20.0,32,2,90.85,5,2,1,521,Potential Loyalists,5,Low risk
CUS-07336,25-34,Non-binary/Other,UK,New,Google Search,2025-06-09,Shoes,Mobile,New Customers,2025-09-28,2025-07-30,2,177.24,56.64,177.24,0,2,30.68,88.62,95,177.24,0.0,0.14755675259715273,1,0,3.546116504854369,95,2,177.24,3,2,2,322,Potential Loyalists,18,Low risk
CUS-07337,18-24,Male,UK,Returning,Affiliate,2023-06-24,Beauty,Mobile,Hibernating,2024-02-24,2023-10-18,3,81.25,40.22,81.25,0,3,16.45,27.083333333333332,677,81.25,0.0,0.1683725690890481,1,0,1.1884490238611713,677,3,81.25,1,2,1,121,Hibernating,77,High risk
CUS-07338,25-34,Female,Germany,Returning,Meta Ads,2023-10-30,Dresses,Mobile,High-Value Customers,2025-08-10,2024-05-24,15,1103.07,445.26,1043.76,1,15,54.79,73.538,144,1103.07,0.06666666666666667,0.04732005596531533,1,1,6.900188916876574,144,15,1103.07,2,5,5,255,High-Value Customers,30,Low risk
CUS-07339,35-44,Female,France,Returning,Google Search,2023-02-20,Accessories,Mobile,Hibernating,2023-04-23,2023-03-07,2,88.0,24.6,88.0,0,2,24.28,44.0,984,88.0,0.0,0.2162451015318846,1,0,0.6983747609942639,984,2,88.0,1,2,1,121,Hibernating,85,High risk
CUS-07340,25-34,Male,Germany,New,Google Search,2025-09-10,Sportswear,Tablet,New Customers,2025-11-10,2025-11-01,2,141.49,44.31,141.49,0,2,27.39,70.745,52,141.49,0.0,0.16218616769303648,1,0,6.464601769911504,52,2,141.49,4,2,2,422,Potential Loyalists,5,Low risk
CUS-07341,35-44,Female,Spain,Returning,Organic Search,2024-02-25,Jeans,Mobile,Loyal Customers,2025-10-20,2024-08-04,12,1111.39,394.34,1111.39,0,12,65.89,92.61583333333334,73,1111.39,0.0,0.055967994020114153,1,1,6.483727810650888,73,12,1111.39,4,5,5,455,High-Value Customers,5,Low risk
CUS-07342,45-54,Female,UK,Returning,Google Search,2024-05-14,Jeans,Mobile,At Risk,2024-12-31,2024-06-17,3,238.63,57.03,175.20999999999998,1,3,43.55,79.54333333333334,366,238.63,0.3333333333333333,0.15433411297753205,1,0,1.835427135678392,366,3,238.63,2,2,2,222,Hibernating,82,High risk
CUS-07343,25-34,Female,UK,Returning,TikTok Ads,2023-09-13,Jeans,Desktop,Discount Seekers,2025-09-20,2025-03-24,3,178.72,23.74,139.12,1,3,66.94,59.57333333333333,103,178.72,0.3333333333333333,0.27249043393307826,1,0,1.3029131985731273,103,3,178.72,3,2,2,322,Discount Seekers,51,Medium risk
CUS-07344,18-24,Female,Netherlands,Returning,Email,2025-08-05,Shoes,Desktop,Discount Seekers,2025-12-08,2025-09-20,6,415.11,103.22,336.73,1,6,113.88999999999999,69.185,24,415.11,0.16666666666666666,0.21529300567107748,1,0,14.708053691275166,24,6,415.11,5,4,4,544,Champions,21,Low risk
CUS-07345,25-34,Female,Germany,Returning,Google Search,2024-02-19,Shoes,Desktop,Hibernating,2024-03-31,2024-03-26,2,124.34,25.14,67.22,1,2,36.96,62.17,641,124.34,0.5,0.22913825170489768,1,0,1.0711143695014662,641,2,124.34,1,2,1,121,Hibernating,100,High risk
CUS-07346,55+,Male,Poland,Returning,Email,2023-05-23,Shoes,Mobile,Loyal Customers,2025-08-19,2023-12-14,4,571.64,217.59,371.74,1,4,26.24,142.91,135,571.64,0.25,0.04388840570014049,1,0,1.5314465408805031,135,4,571.64,3,3,4,334,Potential Loyalists,55,Medium risk
CUS-07347,45-54,Female,Netherlands,Returning,Google Search,2024-03-07,Accessories,Mobile,Hibernating,2024-08-25,2024-05-19,2,234.9,73.22,234.9,0,2,39.83,117.45,494,234.9,0.0,0.1449787063662505,1,0,1.0984962406015037,494,2,234.9,1,2,2,122,Hibernating,77,High risk
CUS-07348,35-44,Male,Germany,Returning,Organic Search,2023-07-15,Jeans,Mobile,Discount Seekers,2025-10-15,2023-11-30,11,701.15,86.95,529.76,3,11,286.22,63.74090909090909,78,701.15,0.2727272727272727,0.2898811995503206,1,0,4.459211986681465,78,11,701.15,4,5,5,455,High-Value Customers,35,Medium risk
CUS-07349,55+,Male,Germany,Returning,Google Search,2023-06-01,Dresses,Desktop,At Risk,2023-08-17,2023-08-02,2,131.89,48.489999999999995,131.89,0,2,15.56,65.945,868,131.89,0.0,0.10552729738894542,1,0,0.773015873015873,868,2,131.89,1,2,1,121,Hibernating,77,High risk
CUS-07350,25-34,Female,France,Returning,Meta Ads,2023-04-18,Shoes,Mobile,At Risk,2023-11-08,2023-05-20,2,131.31,33.8,59.08,1,2,31.729999999999997,65.655,785,131.31,0.5,0.19461481844946024,1,0,0.7386248736097069,785,2,131.31,1,2,1,121,Hibernating,92,High risk
CUS-07351,18-24,Male,Italy,New,TikTok Ads,2025-06-05,Accessories,Mobile,New Customers,2025-06-27,2025-06-27,1,38.36,18.62,38.36,0,1,5.5,38.36,188,38.36,0.0,0.12539899680802555,0,0,1.7392857142857143,188,1,38.36,2,1,1,211,Hibernating,54,Medium risk
CUS-07352,45-54,Female,Germany,Returning,Affiliate,2023-09-07,Jeans,Mobile,At Risk,2024-11-13,2023-12-15,2,97.62,36.040000000000006,97.62,0,2,16.4,48.81,414,97.62,0.0,0.14383441501490965,1,0,0.8624557260920896,414,2,97.62,1,2,1,121,Hibernating,77,High risk
CUS-07353,35-44,Female,France,Returning,Organic Search,2025-08-07,Shoes,Mobile,Potential Loyalists,2025-10-19,2025-09-07,3,285.21000000000004,110.12,285.21000000000004,0,3,35.9,95.07000000000001,74,285.21000000000004,0.0,0.11179969480863254,1,0,7.454081632653061,74,3,285.21000000000004,4,2,3,423,Potential Loyalists,5,Low risk
CUS-07354,18-24,Non-binary/Other,UK,Returning,Organic Search,2023-06-26,Bags,Mobile,Champions,2025-11-29,2024-06-04,6,782.62,343.27,782.62,0,6,43.06,130.43666666666667,33,782.62,0.0,0.05215095436488712,1,1,2.3820652173913044,33,6,782.62,5,4,5,545,High-Value Customers,5,Low risk
CUS-07355,45-54,Female,Italy,Returning,Meta Ads,2024-09-09,Shoes,Mobile,Hibernating,2024-09-12,2024-09-12,1,28.49,15.35,28.49,0,1,2.8,28.49,476,28.49,0.0,0.08948545861297538,0,0,0.7625260960334029,476,1,28.49,1,1,1,111,Hibernating,77,High risk
CUS-07356,35-44,Female,Italy,Returning,Affiliate,2024-12-24,Jeans,Mobile,Discount Seekers,2025-10-12,2025-04-20,6,595.8299999999999,127.97,595.8299999999999,0,6,187.82,99.30499999999999,81,595.8299999999999,0.0,0.23967332355005427,1,0,5.875335120643432,81,6,595.8299999999999,4,4,4,444,Champions,13,Low risk
CUS-07357,35-44,Female,Germany,Returning,Google Search,2024-02-17,Dresses,Mobile,Discount Seekers,2025-10-05,2024-08-19,9,667.46,172.65,608.84,1,9,223.61,74.16222222222223,88,667.46,0.1111111111111111,0.2509454924977836,1,0,4.805921052631579,88,9,667.46,3,5,5,355,High-Value Customers,13,Low risk
CUS-07358,25-34,Male,Spain,Returning,Display Ads,2025-07-06,Beauty,Desktop,Potential Loyalists,2025-09-25,2025-07-09,3,81.0,42.480000000000004,81.0,0,3,10.709999999999999,27.0,98,81.0,0.0,0.11678115799803729,1,0,6.121508379888268,98,3,81.0,3,2,1,321,Potential Loyalists,18,Low risk
CUS-07359,18-24,Female,Italy,Returning,Email,2024-04-15,Shoes,Mobile,Champions,2025-09-29,2024-08-24,8,930.95,352.2,930.95,0,8,67.82000000000001,116.36875,94,930.95,0.0,0.06790352133123742,1,1,4.667731629392971,94,8,930.95,3,5,5,355,High-Value Customers,18,Low risk
CUS-07360,25-34,Male,UK,Returning,Google Search,2024-10-18,Beauty,Mobile,Potential Loyalists,2025-12-06,2025-03-28,3,133.07999999999998,66.5,133.07999999999998,0,3,25.43,44.35999999999999,26,133.07999999999998,0.0,0.16043151851618195,1,0,2.490340909090909,26,3,133.07999999999998,5,2,2,522,Potential Loyalists,5,Low risk
CUS-07361,35-44,Female,France,Returning,Meta Ads,2024-09-04,Sportswear,Mobile,Discount Seekers,2025-11-07,2025-02-20,10,529.5,114.5,395.75,3,10,193.47,52.95,55,529.5,0.3,0.2676044649155567,1,0,7.546487603305785,55,10,529.5,4,5,4,454,Champions,28,Low risk
CUS-07362,25-34,Female,Germany,Returning,Organic Search,2024-01-03,Shoes,Mobile,At Risk,2024-09-28,2024-02-19,4,294.88,98.72999999999999,294.88,0,4,56.51,73.72,460,294.88,0.0,0.16081846381513418,1,0,2.0041152263374484,460,4,294.88,1,3,3,133,At Risk,67,High risk
CUS-07363,25-34,Male,Poland,Returning,Google Search,2023-03-13,Bags,Mobile,High-Value Customers,2025-09-08,2023-11-29,16,2031.57,918.11,2031.57,0,16,85.06,126.973125,115,2031.57,0.0,0.040186522916145,1,1,5.701463414634146,115,16,2031.57,3,5,5,355,High-Value Customers,18,Low risk
CUS-07364,25-34,Female,Germany,Returning,Google Search,2024-04-04,Beauty,Mobile,Potential Loyalists,2025-07-01,2024-07-29,4,191.48000000000002,84.13,191.48000000000002,0,4,29.51,47.870000000000005,184,191.48000000000002,0.0,0.13353545409294537,1,0,2.293563579277865,184,4,191.48000000000002,2,3,2,232,At Risk,44,Medium risk
CUS-07365,25-34,Female,UK,New,Organic Search,2025-09-07,Accessories,Mobile,New Customers,2025-10-20,2025-10-06,2,201.51,70.44,201.51,0,2,31.650000000000002,100.755,73,201.51,0.0,0.13574369531652086,1,0,6.297413793103448,73,2,201.51,4,2,2,422,Potential Loyalists,5,Low risk
CUS-07366,55+,Female,Poland,Returning,Google Search,2024-10-12,Shoes,Mobile,Hibernating,2024-10-12,2024-10-12,3,172.71,57.9,172.71,0,3,35.69,57.57,446,172.71,0.0,0.17125719769673703,1,0,2.4568385650224216,446,3,172.71,1,2,2,122,Hibernating,57,Medium risk
CUS-07367,25-34,Male,Netherlands,Returning,Display Ads,2023-08-21,Jeans,Mobile,Loyal Customers,2025-10-18,2024-04-24,16,1317.52,474.68,1161.94,1,16,134.05,82.345,75,1317.52,0.0625,0.09234828496042218,1,1,6.763888888888889,75,16,1317.52,4,5,5,455,High-Value Customers,5,Low risk
CUS-07368,35-44,Female,UK,Returning,Email,2024-06-10,Shoes,Mobile,High-Value Customers,2025-10-09,2024-11-30,10,1272.48,492.57,909.3100000000001,2,10,53.019999999999996,127.248,84,1272.48,0.2,0.039999999999999994,1,1,6.407894736842105,84,10,1272.48,3,5,5,355,High-Value Customers,13,Low risk
CUS-07369,18-24,Male,France,Returning,Google Search,2023-01-09,Shoes,Desktop,At Risk,2024-07-31,2023-05-28,6,427.26,132.27,427.26,0,6,78.84,71.21,519,427.26,0.0,0.15577949021932425,1,0,2.0142463235294117,519,6,427.26,1,4,4,144,At Risk,67,High risk
CUS-07370,35-44,Female,Germany,Returning,Organic Search,2024-08-03,Bags,Mobile,Champions,2025-11-30,2024-12-04,13,1323.81,538.15,1246.72,1,13,86.14,101.83153846153846,32,1323.81,0.07692307692307693,0.06109436504840597,1,1,9.20203488372093,32,13,1323.81,5,5,5,555,High-Value Customers,5,Low risk
CUS-07371,25-34,Female,Poland,Returning,Google Search,2024-09-06,Jackets,Mobile,Champions,2025-10-15,2024-10-04,8,793.22,305.56,671.04,1,8,45.940000000000005,99.1525,78,793.22,0.125,0.054745221411888076,1,1,6.062240663900415,78,8,793.22,4,5,5,455,High-Value Customers,5,Low risk
CUS-07372,18-24,Male,Germany,Returning,Meta Ads,2025-02-23,Jeans,Mobile,Discount Seekers,2025-11-15,2025-10-22,2,113.82,15.98,0.0,2,2,25.04,56.91,47,113.82,1.0,0.18032550770560277,1,0,2.3413461538461537,47,2,113.82,5,2,1,521,Potential Loyalists,20,Low risk
CUS-07373,55+,Male,Germany,Returning,Google Search,2024-12-06,Dresses,Mobile,At Risk,2025-01-23,2025-01-23,1,43.26,22.51,43.26,0,1,2.85,43.26,343,43.26,0.0,0.06180871828236825,0,0,0.9341432225063938,343,1,43.26,2,1,1,211,Hibernating,77,High risk
CUS-07374,25-34,Non-binary/Other,Italy,Returning,Meta Ads,2024-01-13,Accessories,Mobile,Hibernating,2024-03-17,2024-03-14,2,61.79,30.17,61.79,0,2,8.48,30.895,655,61.79,0.0,0.12067738722072009,1,0,1.0159944367176634,655,2,61.79,1,2,1,121,Hibernating,77,High risk
CUS-07375,35-44,Female,France,Returning,Organic Search,2024-12-28,Shoes,Mobile,Hibernating,2024-12-28,2024-12-28,2,97.39,27.75,97.39,0,2,33.24,48.695,369,97.39,0.0,0.2544591594580112,1,0,1.9796747967479673,369,2,97.39,2,2,1,221,Hibernating,75,High risk
CUS-07376,45-54,Female,Poland,New,Google Search,2025-06-30,Shoes,Desktop,New Customers,2025-11-15,2025-07-10,5,582.0999999999999,176.98000000000002,461.27,1,5,104.24000000000001,116.41999999999999,47,582.0999999999999,0.2,0.15187807792056418,1,0,9.871621621621621,47,5,582.0999999999999,5,4,4,544,Champions,13,Low risk
CUS-07377,25-34,Male,Italy,Returning,Meta Ads,2023-10-12,Jeans,Mobile,Hibernating,2023-12-05,2023-12-05,1,48.3,10.93,48.3,0,1,11.98,48.3,758,48.3,0.0,0.19873921698739216,0,0,0.4498152709359606,758,1,48.3,1,1,1,111,Hibernating,77,High risk
CUS-07378,55+,Male,UK,Returning,Meta Ads,2024-03-16,Jeans,Desktop,Discount Seekers,2025-07-31,2024-11-29,4,331.53,83.06,331.53,0,4,115.6,82.8825,154,331.53,0.0,0.25853778543152994,1,0,2.2271341463414633,154,4,331.53,2,3,3,233,Discount Seekers,52,Medium risk
CUS-07379,35-44,Male,Germany,Returning,Google Search,2024-10-19,Accessories,Mobile,Loyal Customers,2025-10-05,2025-01-18,6,225.04,105.0,225.04,0,6,25.34,37.50666666666667,88,225.04,0.0,0.10120616662672738,1,0,4.992027334851937,88,6,225.04,3,4,2,342,Loyal Customers,5,Low risk
CUS-07380,35-44,Male,Netherlands,Returning,Meta Ads,2024-06-28,Jeans,Desktop,Hibernating,2024-07-24,2024-07-24,1,93.11,24.76,93.11,0,1,17.13,93.11,526,93.11,0.0,0.15538824383164004,0,0,0.6616847826086957,526,1,93.11,1,1,1,111,Hibernating,77,High risk
CUS-07381,25-34,Female,Netherlands,Returning,Google Search,2024-10-24,Accessories,Desktop,Potential Loyalists,2025-10-18,2024-10-29,8,456.52,174.46,387.69,1,8,73.41,57.065,75,456.52,0.125,0.13852773007755742,1,0,6.732718894009217,75,8,456.52,4,5,4,454,Champions,5,Low risk
CUS-07382,25-34,Male,UK,Returning,Meta Ads,2025-06-14,Shoes,Mobile,Potential Loyalists,2025-08-25,2025-06-20,3,512.82,163.1,234.58,1,3,77.47,170.94000000000003,129,512.82,0.3333333333333333,0.13124057666570665,1,0,5.451492537313432,129,3,512.82,3,2,4,324,Potential Loyalists,45,Medium risk
CUS-07383,25-34,Male,Germany,Returning,Meta Ads,2025-08-12,Sportswear,Mobile,Potential Loyalists,2025-09-25,2025-08-29,2,151.05,49.46,151.05,0,2,18.14,75.525,98,151.05,0.0,0.10721673857793014,1,0,5.144366197183098,98,2,151.05,3,2,2,322,Potential Loyalists,18,Low risk
CUS-07384,25-34,Male,Poland,Returning,Meta Ads,2024-07-24,Sportswear,Mobile,Discount Seekers,2025-11-22,2025-07-29,2,95.41999999999999,23.369999999999997,95.41999999999999,0,2,30.97,47.709999999999994,40,95.41999999999999,0.0,0.2450352084816837,1,0,1.3887832699619773,40,2,95.41999999999999,5,2,1,521,Discount Seekers,23,Low risk
CUS-07385,25-34,Male,Poland,Returning,Email,2023-12-07,Bags,Mobile,Champions,2025-11-19,2024-10-10,7,707.4200000000001,299.07,495.34000000000003,2,7,49.69,101.06000000000002,43,707.4200000000001,0.2857142857142857,0.06563115003103907,1,0,3.381944444444444,43,7,707.4200000000001,5,4,5,545,High-Value Customers,20,Low risk
CUS-07386,25-34,Female,Spain,New,Meta Ads,2025-11-02,Beauty,Mobile,New Customers,2025-11-16,2025-11-16,1,29.31,15.54,29.31,0,1,3.47,29.31,46,29.31,0.0,0.10585723001830384,0,0,6.0875,46,1,29.31,5,1,1,511,Potential Loyalists,5,Low risk
CUS-07387,18-24,Male,Spain,Returning,TikTok Ads,2023-03-18,Shoes,Mobile,At Risk,2023-04-15,2023-04-15,1,84.23,30.93,84.23,0,1,7.67,84.23,992,84.23,0.0,0.08346028291621327,0,0,0.35808823529411765,992,1,84.23,1,1,1,111,Hibernating,77,High risk
CUS-07388,35-44,Male,Italy,Returning,Google Search,2023-11-09,Shoes,Mobile,Loyal Customers,2025-10-25,2025-05-23,3,249.78,91.78999999999999,249.78,0,3,22.62,83.26,68,249.78,0.0,0.08303964757709252,1,0,1.397640306122449,68,3,249.78,4,2,3,423,Potential Loyalists,15,Low risk
CUS-07389,35-44,Female,Italy,Returning,Google Search,2023-08-05,Shoes,Desktop,Hibernating,2023-11-18,2023-08-26,3,236.19,69.02000000000001,236.19,0,3,52.03,78.73,775,236.19,0.0,0.1805218236069669,1,0,1.2451704545454545,775,3,236.19,1,2,2,122,Hibernating,67,High risk
CUS-07390,25-34,Female,Germany,Returning,Email,2025-05-16,Jeans,Desktop,Discount Seekers,2025-09-28,2025-07-16,8,570.64,135.14000000000001,503.15999999999997,1,8,189.48000000000002,71.33,95,570.64,0.125,0.24927643003736255,1,0,12.704347826086957,95,8,570.64,3,5,4,354,Discount Seekers,26,Low risk
CUS-07391,25-34,Male,Spain,Returning,Email,2024-06-12,Bags,Mobile,Champions,2025-11-21,2025-04-05,12,1391.54,587.33,1391.54,0,12,60.66,115.96166666666666,41,1391.54,0.0,0.041771105908277095,1,1,7.716549295774647,41,12,1391.54,5,5,5,555,High-Value Customers,5,Low risk
CUS-07392,45-54,Female,Spain,Returning,TikTok Ads,2023-03-29,Shoes,Mobile,Loyal Customers,2025-10-12,2024-03-04,16,1723.01,656.66,1384.22,3,16,98.86,107.688125,81,1723.01,0.1875,0.054262927651259424,1,1,5.79187314172448,81,16,1723.01,4,5,5,455,High-Value Customers,13,Low risk
CUS-07393,55+,Female,France,Returning,Organic Search,2023-01-22,Jackets,Mobile,High-Value Customers,2025-11-01,2024-04-16,6,1490.13,552.98,1490.13,0,6,69.87,248.35500000000002,61,1490.13,0.0,0.04478846153846154,1,1,2.0386046511627907,61,6,1490.13,4,4,5,445,High-Value Customers,15,Low risk
CUS-07394,45-54,Male,Germany,Returning,Organic Search,2024-11-20,Accessories,Mobile,Loyal Customers,2025-09-27,2025-04-24,10,609.6800000000001,281.2,470.61,1,10,47.16,60.968,96,609.6800000000001,0.1,0.07179830704585591,1,0,8.974201474201475,96,10,609.6800000000001,3,5,4,354,Loyal Customers,18,Low risk
CUS-07395,45-54,Female,Germany,Returning,Email,2024-04-15,Jackets,Mobile,Champions,2025-11-10,2024-09-07,12,1418.43,509.28,1239.6,2,12,86.89999999999999,118.2025,52,1418.43,0.16666666666666666,0.05772820577547779,1,1,7.001597444089457,52,12,1418.43,4,5,5,455,High-Value Customers,13,Low risk
CUS-07396,35-44,Male,Germany,Returning,Meta Ads,2023-02-11,Shoes,Mobile,High-Value Customers,2025-05-19,2023-04-09,9,1084.75,418.3,624.04,3,9,53.209999999999994,120.52777777777777,227,1084.75,0.3333333333333333,0.046759112798340885,1,1,3.115876777251185,227,9,1084.75,2,5,5,255,High-Value Customers,59,Medium risk
CUS-07397,25-34,Female,Netherlands,Returning,Email,2024-08-07,Sportswear,Mobile,Discount Seekers,2025-07-13,2025-01-13,5,353.98,111.24000000000001,353.98,0,5,88.04,70.796,172,353.98,0.0,0.1991765078503235,1,0,3.56689453125,172,5,353.98,2,4,3,243,At Risk,44,Medium risk
CUS-07398,18-24,Female,UK,Returning,Email,2024-11-24,Bags,Mobile,At Risk,2025-07-02,2024-11-24,2,431.76,159.51999999999998,431.76,0,2,81.89,215.88,183,431.76,0.0,0.15942762581524386,1,0,1.812655086848635,183,2,431.76,2,2,4,224,Hibernating,54,Medium risk
CUS-07399,35-44,Female,Netherlands,New,Affiliate,2025-10-29,Sportswear,Mobile,New Customers,2025-11-18,2025-11-18,1,70.13,16.76,0.0,1,1,7.19,70.13,44,70.13,1.0,0.09299017071908951,0,0,5.70703125,44,1,70.13,5,1,1,511,Potential Loyalists,20,Low risk
CUS-07400,25-34,Female,Netherlands,Returning,Google Search,2023-08-18,Jeans,Mobile,Discount Seekers,2025-11-14,2025-02-13,7,545.91,117.28,488.31,1,7,169.9,77.98714285714286,48,545.91,0.14285714285714285,0.23735348765733927,1,0,2.948961937716263,48,7,545.91,5,4,4,544,Champions,21,Low risk
CUS-07401,55+,Female,Germany,Returning,Organic Search,2024-07-26,Bags,Tablet,At Risk,2024-11-25,2024-08-21,3,298.15999999999997,111.32,298.15999999999997,0,3,43.3,99.38666666666666,402,298.15999999999997,0.0,0.12680841094125228,1,0,2.0911259541984735,402,3,298.15999999999997,1,2,3,123,Hibernating,67,High risk
CUS-07402,35-44,Female,Poland,Returning,Affiliate,2023-04-03,Shoes,Desktop,At Risk,2024-07-16,2023-06-28,3,188.10000000000002,72.07,86.01,1,3,20.240000000000002,62.70000000000001,534,188.10000000000002,0.3333333333333333,0.09714889123548046,1,0,1.0913844621513944,534,3,188.10000000000002,1,2,2,122,Hibernating,92,High risk
CUS-07403,45-54,Female,Germany,Returning,Meta Ads,2024-02-28,Sportswear,Desktop,Discount Seekers,2025-10-25,2024-08-12,11,999.22,270.78,896.31,1,11,275.33,90.83818181818182,68,999.22,0.09090909090909091,0.21602134086540348,1,1,5.969910846953938,68,11,999.22,4,5,5,455,High-Value Customers,13,Low risk
CUS-07404,35-44,Female,France,Returning,Meta Ads,2024-09-30,Shoes,Tablet,At Risk,2025-04-01,2025-01-01,2,122.81,38.59,122.81,0,2,22.39,61.405,275,122.81,0.0,0.15420110192837466,1,0,1.5949781659388647,275,2,122.81,2,2,1,221,Hibernating,67,High risk
CUS-07405,45-54,Female,UK,New,Google Search,2025-12-11,Accessories,Mobile,New Customers,2025-12-13,2025-12-11,4,342.43,102.71000000000001,103.56,2,4,68.92,85.6075,19,342.43,0.5,0.16754588549896682,1,0,40.0,19,4,342.43,5,3,3,533,Potential Loyalists,20,Low risk
CUS-07406,18-24,Female,Germany,Returning,Display Ads,2023-11-27,Beauty,Mobile,Potential Loyalists,2025-10-28,2024-02-10,9,645.4499999999999,231.74,645.4499999999999,0,9,117.03,71.71666666666665,65,645.4499999999999,0.0,0.15348599307522823,1,0,4.2914490861618795,65,9,645.4499999999999,4,5,4,454,Champions,5,Low risk
CUS-07407,45-54,Non-binary/Other,Italy,New,TikTok Ads,2025-10-11,Sportswear,Mobile,New Customers,2025-11-17,2025-10-25,3,201.67000000000002,72.98,201.67000000000002,0,3,35.36,67.22333333333334,45,201.67000000000002,0.0,0.1491794287642914,1,0,13.362804878048781,45,3,201.67000000000002,5,2,2,522,Potential Loyalists,5,Low risk
CUS-07408,45-54,Female,Spain,New,Display Ads,2025-10-25,Sportswear,Mobile,New Customers,2025-12-01,2025-11-13,3,173.61,50.629999999999995,173.61,0,3,42.15,57.870000000000005,31,173.61,0.0,0.19535595105672968,1,0,16.113970588235293,31,3,173.61,5,2,2,522,Potential Loyalists,5,Low risk
CUS-07409,18-24,Female,Spain,Returning,Meta Ads,2023-08-19,Beauty,Mobile,Potential Loyalists,2025-12-10,2023-11-17,8,607.6800000000001,238.72,607.6800000000001,0,8,49.21,75.96000000000001,22,607.6800000000001,0.0,0.07491360806223263,1,0,3.374133949191686,22,8,607.6800000000001,5,5,4,554,Champions,5,Low risk
CUS-07410,25-34,Female,Germany,New,Display Ads,2025-08-01,Sportswear,Mobile,New Customers,2025-10-27,2025-09-17,2,183.56,70.93,183.56,0,2,20.97,91.78,66,183.56,0.0,0.10252774654084974,1,0,4.7745098039215685,66,2,183.56,4,2,2,422,Potential Loyalists,5,Low risk
CUS-07411,25-34,Female,UK,Returning,Meta Ads,2024-11-09,Shoes,Desktop,Hibernating,2024-11-09,2024-11-09,2,121.39,45.019999999999996,121.39,0,2,25.529999999999998,60.695,418,121.39,0.0,0.17376803702695345,1,0,1.7476076555023923,418,2,121.39,1,2,1,121,Hibernating,67,High risk
CUS-07412,18-24,Female,France,Returning,TikTok Ads,2023-08-20,Beauty,Desktop,Potential Loyalists,2025-10-28,2024-02-14,9,502.44,189.1,480.09000000000003,1,9,76.24000000000001,55.82666666666667,65,502.44,0.1111111111111111,0.13174811640284786,1,0,3.8002890173410404,65,9,502.44,4,5,4,454,Champions,5,Low risk
CUS-07413,45-54,Male,UK,Returning,Meta Ads,2024-01-31,Bags,Desktop,Champions,2025-08-26,2024-08-15,13,1535.74,654.0799999999999,1535.74,0,13,107.94999999999999,118.13384615384615,128,1535.74,0.0,0.06567540107927893,1,1,6.773537803138374,128,13,1535.74,3,5,5,355,High-Value Customers,30,Low risk
CUS-07414,18-24,Male,France,Returning,Google Search,2023-06-24,Shoes,Desktop,Potential Loyalists,2025-02-09,2023-10-21,5,412.42,139.17,412.42,0,5,63.71,82.48400000000001,326,412.42,0.0,0.13380799361518914,1,0,1.9807483731019524,326,5,412.42,2,4,4,244,At Risk,67,High risk
CUS-07415,35-44,Female,Italy,Returning,Organic Search,2023-10-29,Shoes,Mobile,Loyal Customers,2025-12-07,2024-05-30,5,449.63,163.63,313.72,1,5,35.99,89.926,25,449.63,0.2,0.07411144516288456,1,0,2.297169811320755,25,5,449.63,5,4,4,544,Champions,13,Low risk
CUS-07416,35-44,Male,Germany,Returning,Organic Search,2024-09-24,Shoes,Tablet,Hibernating,2024-09-24,2024-09-24,2,227.14,78.02,227.14,0,2,24.52,113.57,464,227.14,0.0,0.09743304458396249,1,0,1.574353448275862,464,2,227.14,1,2,2,122,Hibernating,67,High risk
CUS-07417,55+,Female,Italy,New,TikTok Ads,2025-06-04,Shoes,Mobile,New Customers,2025-12-10,2025-12-10,1,70.32,25.45,70.32,0,1,7.04,70.32,22,70.32,0.0,0.09100310237849017,0,0,1.7310426540284358,22,1,70.32,5,1,1,511,Potential Loyalists,15,Low risk
